Drug,N.Targets,N.Seedgenes,d,zscore,pvalue
C70MRY,1,7,4.0,1.54117848044927,1.0
C70OSH,1,8,4.0,1.9813929507577783,1.0
C70OTV,1,6,4.0,0.7101624483479965,0.8158
C70QDG,1,6,5.0,1.7451090210016993,1.0
C70SJV,1,3,3.0,-1.388925990521828,0.3414
C71AIN,1,7,3.0,1.1281521496355325,1.0
C71ATR,1,7,4.0,1.6450023509957834,1.0
C71FSD,1,7,2.0,-0.28671518972213306,0.505
C71GBE,1,7,4.0,1.572888606796108,1.0
C71GJA,1,8,5.0,1.0733557393491486,0.9558
C71LVE,1,8,4.0,0.695666129722494,1.0
C71OXL,1,7,1.0,-2.570542569652422,0.0
C71VHN,2,8,4.5,2.1400162004450056,1.0
C71WCI,1,7,4.0,1.1415279827588392,1.0
C71YRT,1,6,4.0,0.7101624483479965,0.8158
C72AXW,2,3,3.5,-0.24722728548983278,0.4174
C72DKJ,1,6,5.0,1.7451090210016993,1.0
C72NXQ,1,7,3.0,1.1281521496355325,1.0
C72WDM,1,7,4.0,1.1843525716338055,1.0
C72XAS,1,7,3.0,0.12708884571667364,0.5632
C72ZVX,1,7,4.0,1.1336630699305303,1.0
C73ANH,1,8,4.0,1.1274228622243232,1.0
C73JHS,1,7,4.0,,0.0
C73KIU,1,7,0.0,-2.1778657219114264,0.0364
C73MEW,1,8,5.0,1.1474315550924723,0.9714
C73QKH,1,8,4.0,0.6988133454480576,1.0
C73TXJ,1,6,4.0,1.0902887326457553,1.0
C73VFG,2,3,3.5,-0.24722728548983278,0.4174
C73WBY,2,7,3.0,0.47063608408844565,0.7106
C73WRC,1,6,5.0,3.1014741544659046,1.0
C73XBN,1,7,3.0,1.1355075030035207,1.0
C73XMU,1,7,4.0,1.6450023509957834,1.0
C73XQS,1,7,4.0,0.5171770699568558,0.7362
C74CWT,2,7,4.0,1.4359133918445086,1.0
C74FZL,1,8,4.0,0.12711442417987334,0.7436
C74LKV,2,7,1.0,-1.2350755531153077,0.265
C74NHO,1,8,4.0,1.5842730717614362,1.0
C74UPO,2,8,4.5,1.3959535543946435,1.0
C74ZEK,2,3,3.5,-0.24722728548983278,0.4174
C75CFE,1,6,4.0,,0.0
C75DRE,1,6,5.0,1.7415240845229014,1.0
C75GFR,2,7,3.0,1.1281521496355325,1.0
C75HIL,1,7,3.0,-0.4160003701351663,0.5044
C75LXF,1,7,4.0,1.1843525716338055,1.0
C75OLX,2,7,4.0,1.4449889004963703,1.0
C75PJO,1,7,2.0,-1.0611256647775456,0.4366
C75SVJ,1,7,4.0,1.572888606796108,1.0
C75WYX,1,8,5.0,,0.0
C75XGA,2,8,4.5,2.161211553830422,1.0
C76CUP,2,6,4.0,1.993400187071584,1.0
C76ECA,1,8,4.0,0.14101275123294424,0.7416
C76KOV,1,3,3.0,-0.8675371198546048,0.34
C76YRK,1,6,5.0,1.7415240845229014,1.0
C76ZQG,1,8,5.0,1.0764183316736406,0.9558
C78CKB,1,7,3.0,,0.0
C78CUA,1,7,4.0,,0.0
C78OKP,1,7,3.0,1.1355075030035207,1.0
C78SAD,1,7,5.0,1.3869136144592125,1.0
C78YWA,1,8,4.0,1.4240576217653766,1.0
C79BXP,1,7,1.0,-2.570542569652422,0.0
C79CIF,2,8,4.5,2.1400162004450056,1.0
C79FLK,1,7,4.0,1.572888606796108,1.0
C79LMV,1,7,3.0,-0.4402341097054522,0.4942
C79OBD,1,6,5.0,1.7451090210016993,1.0
C79OJR,3,7,4.333333333333333,1.4001918540868081,0.8204
C79SKI,1,6,4.0,0.7033859145970557,0.8118
C79WRL,1,3,3.0,-0.8675371198546048,0.34
C79YQL,1,8,5.0,1.0764183316736406,0.9558
C7A0NY,2,7,3.0,0.4800735597720726,0.7052
C7A1WN,2,8,4.5,2.161211553830422,1.0
C7A4BC,1,7,2.0,-1.135969198191385,0.4366
C7A5EH,1,7,4.0,1.9504796573716667,1.0
C7A5ET,1,7,4.0,1.1336630699305303,1.0
C7AHF2,1,8,4.0,1.9813929507577783,1.0
C7AJ1U,1,7,3.0,-0.4402341097054522,0.4942
C7ANO1,2,6,4.5,1.3113044517957484,1.0
C7APO2,2,3,3.5,-0.24722728548983278,0.4174
C7B2QP,1,8,4.0,0.6789985379354494,1.0
C7B3KI,2,6,4.0,1.6810573434535199,1.0
C7B3MO,2,7,4.0,1.4870216943165915,1.0
C7B6FS,1,7,2.0,-1.0049268320308529,0.4366
C7B6NR,2,7,4.0,1.4449889004963703,1.0
C7B9EF,1,7,3.0,0.5283701314240782,0.7754
C7BAN0,1,8,4.0,1.4240576217653766,1.0
C7BJY5,1,7,3.0,0.7102548769634146,0.8554
C7BLP8,2,7,3.0,0.47063608408844565,0.7106
C7BM5G,1,8,4.0,0.6988133454480576,1.0
C7BN5E,1,6,3.0,0.7533492691677961,0.8834
C7BRS1,1,8,4.0,0.12711442417987334,0.7436
C7BV9Y,1,6,3.0,0.7409079895929546,0.8778
C7C6FP,2,3,3.5,-0.24722728548983278,0.4174
C7C9BO,1,7,5.0,1.4454043619180326,1.0
C7CAJ3,2,7,1.5,-1.7122233072777935,0.0
C7CD8M,1,7,4.0,1.13550750300352,1.0
C7CD9J,1,7,4.0,1.9504796573716667,1.0
C7CL3Y,3,8,4.333333333333333,1.9307702209019026,1.0
C7CNA1,2,7,3.5,-0.046874830709618176,0.5116
C7CP1X,3,7,4.333333333333333,1.3316944566822262,0.8072
C7CTJ8,2,8,4.5,2.1400162004450056,1.0
C7D1TY,1,6,5.0,3.1014741544659046,1.0
C7D3PN,1,3,4.0,-0.9790072164088839,0.4574
C7D6EU,2,6,4.0,1.6810573434535199,1.0
C7DQU0,2,8,4.5,1.8898536159700994,1.0
C7DT2P,2,7,3.0,0.4800735597720726,0.7052
C7DY6K,1,7,2.0,-1.0049268320308529,0.4366
C7E1HF,1,7,4.0,1.1843525716338055,1.0
C7E2DY,1,7,4.0,1.2317493116393468,1.0
C7E2QK,1,7,2.0,-0.3275625354090267,0.4872
C7E5OS,1,8,4.0,1.9813929507577783,1.0
C7E5QJ,1,6,3.0,0.7533492691677961,0.8834
C7E5WO,1,8,5.0,2.7376619298988065,1.0
C7E8PX,2,7,4.0,1.4359133918445086,1.0
C7EAJ9,1,3,4.0,-1.0319722228318309,0.422
C7EB4A,1,6,3.0,0.7409079895929546,0.8778
C7EB4Y,2,7,3.0,0.4800735597720726,0.7052
C7EKZ0,2,8,4.5,1.8898536159700994,1.0
C7EMW0,1,7,5.0,1.4454043619180326,1.0
C7EPY6,1,7,2.0,-1.135969198191385,0.4366
C7ES8I,2,7,4.0,1.4449889004963703,1.0
C7ETA1,2,7,3.0,0.47063608408844565,0.7106
C7EW4N,1,8,5.0,,0.0
C7F2GI,1,8,4.0,0.695666129722494,1.0
C7F2NZ,1,6,3.0,0.7533492691677961,0.8834
C7F2XZ,1,7,4.0,1.611399873155263,1.0
C7F2YX,1,8,4.0,0.12711442417987334,0.7436
C7F4MC,1,3,3.0,-1.388925990521828,0.3414
C7F6CR,2,7,3.0,0.4800735597720726,0.7052
C7FCI9,2,6,4.0,1.6810573434535199,1.0
C7FD8O,1,8,4.0,0.6988133454480576,1.0
C7FIO4,2,7,4.0,1.4870216943165915,1.0
C7FOJ3,2,7,1.0,-1.2350755531153077,0.265
C7FPL9,2,7,4.0,1.4449889004963703,1.0
C7FR8G,2,7,3.0,0.47063608408844565,0.7106
C7G1KY,1,8,4.0,1.4240576217653766,1.0
C7G2XB,1,8,4.0,0.12711442417987334,0.7436
C7G8NB,1,3,3.0,-1.388925990521828,0.3414
C7G9QY,1,6,4.0,0.711238826399057,0.8164
C7GIQ1,1,7,4.0,1.2322708000663465,1.0
C7GJ3H,1,7,2.0,-0.28671518972213306,0.505
C7GRV2,3,6,4.666666666666667,1.9861725304375635,1.0
C7GV2M,2,8,4.5,2.1400162004450056,1.0
C7GXI5,2,7,4.0,1.4870216943165915,1.0
C7H0ZJ,1,7,2.0,-1.0049268320308529,0.4366
C7H1TW,1,7,4.0,1.9504796573716667,1.0
C7H3PB,1,7,3.0,0.5133530642590883,0.7758
C7H4BN,1,8,4.0,0.4533711654544957,0.8716
C7H4YM,2,3,3.5,-1.099217402239125,0.2452
C7H8EO,1,8,4.0,1.1274228622243232,1.0
C7HBP6,2,7,2.5,-0.38700512696803674,0.4846
C7HBR1,1,8,4.0,2.886751345948129,1.0
C7HC0P,1,6,5.0,1.7451090210016993,1.0
C7HLM3,1,7,1.0,,0.0
C7HM5E,1,7,4.0,,0.0
C7HMO6,3,7,4.333333333333333,1.7251788789030091,1.0
C7HO6Z,1,7,4.0,1.1415279827588392,1.0
C7HRA0,1,7,2.0,-0.3275625354090267,0.4872
C7HT3X,1,8,4.0,0.695666129722494,1.0
C7HTK1,2,6,4.0,1.6810573434535199,1.0
C7HTY1,2,7,4.0,1.4359133918445086,1.0
C7I0XB,2,3,3.5,-0.24722728548983278,0.4174
C7I1EZ,2,7,1.0,-1.2350755531153077,0.265
C7I1RY,1,8,4.0,0.6789985379354494,1.0
C7I6UV,2,8,4.5,2.1400162004450056,1.0
C7IC1G,2,6,4.0,1.6740470595167822,1.0
C7ID9P,1,7,3.0,1.1355075030035207,1.0
C7IF4T,1,7,2.0,-0.3275625354090267,0.4872
C7IO1Q,2,7,4.5,0.9450439322335022,0.7414
C7ISM4,1,8,5.0,,0.0
C7ISZ3,2,6,4.0,1.6810573434535199,1.0
C7IXB3,2,3,3.5,-0.24722728548983278,0.4174
C7J1EI,1,7,4.0,1.1843525716338055,1.0
C7J2WV,1,8,4.0,0.14101275123294424,0.7416
C7J3ZW,1,6,5.0,1.7451090210016993,1.0
C7J5NX,2,7,1.0,-1.2350755531153077,0.265
C7J9AT,2,8,5.0,1.1259529552993524,0.9558
C7J9NH,3,7,4.0,1.8060746109207062,1.0
C7JFS9,1,7,3.0,0.5283701314240782,0.7754
C7JIA3,1,8,5.0,,0.0
C7JK8L,1,7,3.0,0.5133530642590883,0.7758
C7JUG1,1,7,4.0,1.9504796573716667,1.0
C7JV9D,1,6,4.0,0.7101624483479965,0.8158
C7JWD0,2,3,3.5,-0.24722728548983278,0.4174
C7K3JM,1,7,5.0,1.4448941932114883,1.0
C7K4HE,2,8,4.5,2.1400162004450056,1.0
C7K5IZ,2,6,4.0,1.6740470595167822,1.0
C7KA3Y,1,8,4.0,0.6789985379354494,1.0
C7KBF2,1,7,2.0,-1.0049268320308529,0.4366
C7KE9J,2,8,4.5,2.161211553830422,1.0
C7KF2E,1,7,2.0,-0.28671518972213306,0.505
C7KTW4,1,7,4.0,1.2322708000663465,1.0
C7KUX4,1,7,5.0,1.3869136144592125,1.0
C7KXF1,1,7,2.0,-0.3275625354090267,0.4872
C7L0JB,1,3,3.0,-1.388925990521828,0.3414
C7L0QF,2,8,4.5,2.1400162004450056,1.0
C7L2OQ,1,6,4.0,0.7101624483479965,0.8158
C7L5JI,2,8,4.5,1.8898536159700994,1.0
C7L5TE,1,7,4.0,1.9638240113763203,1.0
C7L5ZE,2,7,1.0,-1.2350755531153077,0.265
C7LBD8,1,8,5.0,1.1377606148835298,0.9734
C7LI4B,2,7,3.5,-0.03496776998668203,0.5164
C7LI4T,1,6,3.0,0.7533492691677961,0.8834
C7LN1D,1,7,4.0,1.1415279827588392,1.0
C7LOE3,1,7,4.0,1.572888606796108,1.0
C7LP6X,2,7,3.0,0.47063608408844565,0.7106
C7M1CR,1,3,3.0,-0.8675371198546048,0.34
C7M1KT,1,8,4.0,0.14101275123294424,0.7416
C7M2UX,1,7,4.0,1.6450023509957834,1.0
C7M9QB,2,8,4.5,1.8898536159700994,1.0
C7MC5G,1,6,3.0,0.7409079895929546,0.8778
C7MD5X,1,7,2.0,-1.135969198191385,0.4366
C7MED6,1,7,2.0,-0.28671518972213306,0.505
C7MEW6,2,8,4.5,2.161211553830422,1.0
C7MTE0,2,6,4.5,1.1636974490502796,0.7978
C7MW0D,1,7,3.0,,0.0
C7MYD0,1,7,5.0,1.3869136144592125,1.0
C7N5EC,1,7,5.0,1.3864453764062856,1.0
C7N6CQ,1,3,3.0,-0.8675371198546048,0.34
C7N8UQ,2,8,4.5,2.1400162004450056,1.0
C7N9HX,1,7,4.0,1.584448948857971,1.0
C7NA2C,1,6,5.0,1.7415240845229014,1.0
C7NHZ0,1,8,4.0,0.6789985379354494,1.0
C7NLW3,2,7,1.0,-1.2350755531153077,0.265
C7NQW0,2,7,3.0,0.47063608408844565,0.7106
C7NTU4,1,7,4.0,0.5171770699568558,0.7362
C7NZD9,1,8,4.0,1.5842730717614362,1.0
C7NZO5,1,7,3.0,1.1355075030035207,1.0
C7O9AP,2,7,4.0,1.4359133918445086,1.0
C7OEB8,2,8,4.5,2.1400162004450056,1.0
C7OFY0,1,6,4.0,0.711238826399057,0.8164
C7OM6G,1,8,5.0,1.0776974269639927,0.9564
C7ON5A,2,3,3.5,-1.099217402239125,0.2452
C7OZV5,1,6,3.0,0.7409079895929546,0.8778
C7P0IH,1,7,4.0,1.584448948857971,1.0
C7P0QS,1,7,1.0,,0.0
C7P1CL,2,7,3.0,0.47063608408844565,0.7106
C7P4KI,1,8,4.0,1.5842730717614362,1.0
C7PA8T,1,7,4.0,1.54117848044927,1.0
C7PBY9,1,7,4.0,1.9468088476825218,1.0
C7PIF3,2,7,3.0,0.4800735597720726,0.7052
C7PK4U,1,8,4.0,1.9813929507577783,1.0
C7PN3T,2,7,1.0,-1.2350755531153077,0.265
C7PN8I,1,8,5.0,1.0776974269639927,0.9564
C7PQM6,1,7,4.0,1.6450023509957834,1.0
C7PY0U,2,6,4.0,1.6740470595167822,1.0
C7PYO4,2,6,4.0,1.6810573434535199,1.0
C7Q0SU,1,8,5.0,,0.0
C7Q1VU,1,3,3.0,-0.7415416217110703,0.4314
C7Q4WV,1,7,3.0,-0.4402341097054522,0.4942
C7Q9GI,1,7,4.0,1.9504796573716667,1.0
C7QDL1,2,7,4.0,1.4359133918445086,1.0
C7QDY2,1,7,2.0,-0.28671518972213306,0.505
C7QIN6,1,7,4.0,1.1843525716338055,1.0
C7QO1R,1,8,5.0,1.1619391659949008,0.9568
C7QS2L,2,8,4.5,2.161211553830422,1.0
C7QSC9,1,8,4.0,0.4381859755689709,0.8716
C7QWK8,1,7,2.0,-1.0049268320308529,0.4366
C7R1TS,2,3,3.5,-0.24722728548983278,0.4174
C7R5DM,1,6,3.0,0.7533492691677961,0.8834
C7R5ZM,1,6,5.0,1.7415240845229014,1.0
C7RA9C,1,7,5.0,1.3854717845455584,1.0
C7RGL9,1,7,4.0,1.1281521496355325,1.0
C7RLE0,1,7,4.0,1.9468088476825218,1.0
C7RNQ4,1,7,4.0,1.584448948857971,1.0
C7ROW6,1,7,2.0,-1.0049268320308529,0.4366
C7RTF0,2,8,4.5,2.1400162004450056,1.0
C7RUN8,1,7,3.0,0.5283701314240782,0.7754
C7RYB5,1,8,5.0,1.1377606148835298,0.9734
C7S0ZR,1,3,4.0,-1.0378995888231846,0.4186
C7S1JY,2,8,4.5,1.8898536159700994,1.0
C7S6OT,1,6,4.0,0.7101624483479965,0.8158
C7SFI1,2,7,2.5,-0.4069136869315154,0.4686
C7SGL4,1,6,5.0,1.7451090210016993,1.0
C7SIP1,1,7,5.0,1.3869136144592125,1.0
C7SL1T,1,7,4.0,1.572888606796108,1.0
C7SM9X,1,7,4.0,,0.0
C7SME4,2,7,3.0,0.4800735597720726,0.7052
C7SU8K,1,7,0.0,-2.1778657219114264,0.0364
C7SUH8,1,3,3.0,-0.6859570713387996,0.3414
C7SX0U,1,6,5.0,1.691022193589883,1.0
C7T2YX,2,8,4.5,2.1400162004450056,1.0
C7T3KB,1,8,4.0,0.6789985379354494,1.0
C7T4BQ,2,8,4.5,2.161211553830422,1.0
C7T5LS,1,6,4.0,,0.0
C7T8CS,1,7,2.0,-0.3275625354090267,0.4872
C7TBY3,1,7,4.0,1.1336630699305303,1.0
C7TIC3,1,7,4.0,0.5171770699568558,0.7362
C7TNE3,1,7,4.0,1.6450023509957834,1.0
C7TP0F,1,7,3.0,0.12708884571667364,0.5632
C7TPO5,2,3,3.5,-0.3344726117472851,0.3414
C7TQB1,1,6,3.0,0.7409079895929546,0.8778
C7TX9N,2,8,4.5,2.1400162004450056,1.0
C7TZH3,1,6,5.0,3.1014741544659046,1.0
C7U1LK,1,7,2.0,-1.135969198191385,0.4366
C7U2TC,1,8,5.0,1.0764183316736406,0.9558
C7U5CM,1,8,4.0,0.695666129722494,1.0
C7U5HA,1,7,3.0,0.5133530642590883,0.7758
C7U6MQ,1,7,4.0,1.9468088476825218,1.0
C7UA2O,2,7,4.0,1.4449889004963703,1.0
C7UD4M,1,7,4.0,1.9638240113763203,1.0
C7UNJ1,2,3,3.5,-0.24722728548983278,0.4174
C7UNY0,1,7,3.0,,0.0
C7UOR2,1,7,1.0,-2.570542569652422,0.0
C7UOZ5,2,8,4.5,2.1400162004450056,1.0
C7UT6L,1,6,5.0,3.1014741544659046,1.0
C7UX2P,1,8,4.0,0.695666129722494,1.0
C7UZI3,2,6,4.0,1.6810573434535199,1.0
C7V9SQ,1,7,4.0,1.2322708000663465,1.0
C7VB9P,1,7,3.0,1.1281521496355325,1.0
C7VC5T,2,8,4.5,1.8898536159700994,1.0
C7VDO8,2,7,3.0,0.4800735597720726,0.7052
C7VI1M,1,7,4.0,,0.0
C7VNA0,1,7,4.0,1.1415279827588392,1.0
C7VRC1,1,3,3.0,-1.2038269394845638,0.3414
C7VZE0,1,8,4.0,1.4240576217653766,1.0
C7W3BK,1,8,4.0,0.14101275123294424,0.7416
C7W3XI,1,7,3.0,,0.0
C7W5DZ,1,6,5.0,1.7451090210016993,1.0
C7W9ZP,1,6,5.0,1.7415240845229014,1.0
C7WEU3,1,7,1.0,,0.0
C7WFD5,1,7,4.0,1.9468088476825218,1.0
C7WGE9,1,8,4.0,0.12711442417987334,0.7436
C7WK9L,1,7,4.0,,0.0
C7WPF4,1,7,3.0,,0.0
C7WPJ5,1,7,2.0,-0.3275625354090267,0.4872
C7WQ0S,1,7,4.0,1.54117848044927,1.0
C7WRQ5,1,3,3.0,-1.388925990521828,0.3414
C7X1WR,1,7,2.0,-1.135969198191385,0.4366
C7X1ZK,1,7,4.0,,0.0
C7X2SF,1,6,3.0,0.7533492691677961,0.8834
C7X3LY,1,7,4.0,1.611399873155263,1.0
C7XC0O,2,8,4.5,2.1400162004450056,1.0
C7XEV0,1,8,4.0,1.4240576217653766,1.0
C7XM4C,1,7,2.0,-0.28671518972213306,0.505
C7XTV2,1,6,5.0,1.7415240845229014,1.0
C7XUM0,1,8,5.0,1.0764183316736406,0.9558
C7XYV3,2,3,3.5,-0.24722728548983278,0.4174
C7Y1SX,1,7,1.0,-2.570542569652422,0.0
C7Y3ZB,2,7,4.0,1.4870216943165915,1.0
C7Y8SB,1,7,5.0,1.3869136144592125,1.0
C7Y9SK,1,7,4.0,0.30183115406872835,0.6044
C7YCO3,1,6,3.0,0.7533492691677961,0.8834
C7YD1X,1,7,4.0,1.572888606796108,1.0
C7YE0G,2,8,4.5,2.1400162004450056,1.0
C7YG1N,4,8,4.25,1.300275943836453,0.9522
C7YT2M,1,6,3.0,0.7409079895929546,0.8778
C7YVU4,1,7,2.0,-0.28671518972213306,0.505
C7YW9Z,1,8,5.0,1.0776974269639927,0.9564
C7Z4LV,2,7,2.5,-0.40534576730094396,0.469
C7Z4RD,2,7,4.5,0.9918105711853614,0.757
C7Z4XQ,1,7,4.0,1.54117848044927,1.0
C7ZOQ1,2,3,3.5,-0.24722728548983278,0.4174
C7ZQI4,1,7,2.0,-1.135969198191385,0.4366
C80DGN,1,7,4.0,1.572888606796108,1.0
C80DNY,1,6,5.0,1.7451090210016993,1.0
C80FZA,2,8,4.5,2.1400162004450056,1.0
C80HOG,1,6,4.0,,0.0
C80IDM,1,7,3.0,1.1355075030035207,1.0
C80JPK,1,8,4.0,0.6789985379354494,1.0
C80JUE,1,7,4.0,1.9504796573716667,1.0
C80ODY,1,7,1.0,-2.5531222733495693,0.0
C80OTL,2,6,4.0,1.6740470595167822,1.0
C80PGY,3,3,3.3333333333333335,-0.4979049537772444,0.3414
C80YFG,1,7,4.0,1.584448948857971,1.0
C81AQS,1,6,4.0,0.7101624483479965,0.8158
C81CLV,1,7,4.0,1.572888606796108,1.0
C81DKG,2,8,4.5,2.161211553830422,1.0
C81EGJ,1,7,2.0,-0.3275625354090267,0.4872
C81MEA,1,8,4.0,2.886751345948129,1.0
C81MPU,1,7,2.0,-0.28671518972213306,0.505
C81NZJ,1,8,5.0,,0.0
C81THR,1,6,5.0,1.7451090210016993,1.0
C81VUL,1,6,4.0,,0.0
C81WRV,1,7,4.0,1.9638240113763203,1.0
C81XKW,1,8,4.0,1.4240576217653766,1.0
C81ZNG,1,7,4.0,1.1336630699305303,1.0
C81ZQR,2,7,4.0,1.4449889004963703,1.0
C82FIP,1,3,4.0,0.4118639577189281,0.8366
C82IOL,2,7,3.0,0.47063608408844565,0.7106
C82LKD,1,7,2.0,-0.5129902286090208,0.4326
C82QDW,1,8,4.0,2.886751345948129,1.0
C82QTV,1,8,5.0,,0.0
C82THY,2,7,3.0,0.4800735597720726,0.7052
C82USW,1,6,4.0,1.0902887326457553,1.0
C82XUE,2,6,4.0,1.6740470595167822,1.0
C82ZFG,2,7,4.0,1.4870216943165915,1.0
C83EWD,3,8,4.333333333333333,1.8132241746786844,0.9672
C83HIU,2,7,4.0,1.4359133918445086,1.0
C83JEF,1,3,4.0,,0.0
C83QWV,2,7,4.0,1.706222528397651,1.0
C83RAM,3,7,1.3333333333333333,-1.4989259084865603,0.0342
C83VHI,1,8,5.0,1.1317501767536777,0.9714
C83WSJ,1,8,4.0,2.886751345948129,1.0
C84FJL,2,7,3.0,0.47063608408844565,0.7106
C84HRP,1,7,4.0,1.13550750300352,1.0
C84HUN,1,6,4.0,,0.0
C84IXK,1,3,3.0,-0.7415416217110703,0.4314
C84KLV,2,6,4.0,1.6740470595167822,1.0
C84NEF,1,7,4.0,1.6450023509957834,1.0
C84SHL,1,8,4.0,1.9813929507577783,1.0
C84XCZ,2,7,4.0,1.4359133918445086,1.0
C85ALC,1,8,4.0,0.695666129722494,1.0
C85LJF,1,7,4.0,1.1415279827588392,1.0
C85SOV,2,8,4.5,1.8898536159700994,1.0
C85TOM,1,7,4.0,1.1281521496355325,1.0
C85VMY,1,7,2.0,-1.596898537652087,0.1462
C85WBP,2,7,3.0,1.1355075030035207,1.0
C85WPK,1,6,5.0,1.7415240845229014,1.0
C85XSW,1,6,4.0,0.711238826399057,0.8164
C86AUR,2,3,3.5,-0.24722728548983278,0.4174
C86HPW,2,7,4.0,1.6173748355261728,1.0
C86HVR,1,8,4.0,1.4240576217653766,1.0
C86LNP,2,7,4.5,1.569720195219165,1.0
C86MQI,1,7,4.0,1.2322708000663465,1.0
C86MSV,1,8,4.0,1.9813929507577783,1.0
C86OSU,2,8,4.5,1.8898536159700994,1.0
C86QIK,2,7,3.0,0.4800735597720726,0.7052
C86YVW,1,7,0.0,-2.1778657219114264,0.0364
C87ADQ,2,7,3.0,1.1281521496355325,1.0
C87BOW,1,6,5.0,1.7415240845229014,1.0
C87CFQ,2,6,4.0,1.6740470595167822,1.0
C87EVK,1,3,4.0,-1.0319722228318309,0.422
C87FEM,1,8,4.0,2.886751345948129,1.0
C87GNI,1,8,5.0,1.1474315550924723,0.9714
C87IEZ,1,7,4.0,1.584448948857971,1.0
C87JQN,1,8,4.0,1.1274228622243232,1.0
C87JUI,1,7,4.0,1.1336630699305303,1.0
C87LKR,1,7,4.0,1.54117848044927,1.0
C87QUH,2,7,3.0,0.4800735597720726,0.7052
C87RCN,1,7,0.0,-2.1778657219114264,0.0364
C87VKA,1,7,2.0,-0.3275625354090267,0.4872
C87WEG,1,6,3.0,0.7409079895929546,0.8778
C87WFU,2,6,4.5,1.1636974490502796,0.7978
C87WRB,1,3,3.0,-0.7415416217110703,0.4314
C87YFN,1,8,4.0,0.695666129722494,1.0
C89AEL,1,8,5.0,1.1090132227693161,0.9568
C89CHT,1,8,5.0,,0.0
C89DHB,1,7,4.0,1.9468088476825218,1.0
C89ENA,3,7,4.0,1.8632345214248502,1.0
C89GPZ,1,7,2.0,-0.3275625354090267,0.4872
C89GTD,2,7,3.0,0.4800735597720726,0.7052
C89HYP,1,6,3.0,0.7409079895929546,0.8778
C89JAB,2,7,1.0,-1.2350755531153077,0.265
C89NVR,1,7,4.0,1.54117848044927,1.0
C89OWZ,2,8,5.0,1.1259529552993524,0.9558
C89PDG,2,6,4.0,1.6740470595167822,1.0
C89RLI,2,3,3.5,-0.24722728548983278,0.4174
C89SLB,1,7,5.0,1.3485255576268613,1.0
C89VHZ,1,8,4.0,1.5842730717614362,1.0
C89ZFA,3,8,4.333333333333333,1.8293502491880287,0.9686
C8A1UQ,1,7,2.0,-0.3275625354090267,0.4872
C8A3KN,2,7,1.0,-1.2350755531153077,0.265
C8A3XZ,1,7,3.0,-0.4153118079088991,0.5022
C8A5MJ,2,7,4.0,1.4449889004963703,1.0
C8A5RL,2,6,4.0,1.6810573434535199,1.0
C8ABI1,2,7,4.0,1.4870216943165915,1.0
C8AD4T,1,8,4.0,0.6789985379354494,1.0
C8AJ2G,1,3,3.0,-0.6859570713387996,0.3414
C8AMQ9,1,6,4.0,0.711238826399057,0.8164
C8ARK0,1,8,4.0,1.5842730717614362,1.0
C8AS0O,1,7,4.0,,0.0
C8B0CI,1,7,0.0,-2.1778657219114264,0.0364
C8B3LU,2,7,3.0,0.47063608408844565,0.7106
C8B5SQ,1,7,5.0,1.3854717845455584,1.0
C8B6NV,3,8,4.333333333333333,1.8293502491880287,0.9686
C8B7QE,4,6,4.5,1.720261447448346,1.0
C8B9HE,1,7,4.0,0.5679375924567232,0.7598
C8BAS5,1,7,4.0,1.13550750300352,1.0
C8BD2P,1,3,4.0,-1.0319722228318309,0.422
C8BJ4S,1,7,4.0,1.611399873155263,1.0
C8BR4A,1,6,5.0,1.7451090210016993,1.0
C8BT9L,1,8,4.0,1.1609632674894994,1.0
C8BWJ7,1,7,2.0,-1.135969198191385,0.4366
C8BY9F,1,8,4.0,0.695666129722494,1.0
C8C1DI,1,7,3.0,0.5133530642590883,0.7758
C8C3NP,1,7,5.0,1.3854717845455584,1.0
C8C7QA,1,7,3.0,1.1355075030035207,1.0
C8CGM9,1,8,4.0,1.9813929507577783,1.0
C8CIM1,1,7,4.0,1.584448948857971,1.0
C8CM2P,1,3,4.0,,0.0
C8D5RK,1,7,5.0,1.4126884022485529,1.0
C8D9QH,1,8,5.0,,0.0
C8DA5Q,1,6,3.0,0.7533492691677961,0.8834
C8DB9I,1,6,4.0,0.7101624483479965,0.8158
C8DRY2,2,7,1.0,-1.2350755531153077,0.265
C8E3SH,2,8,5.0,1.19473854039444,0.9714
C8EF1H,1,7,4.0,1.1281521496355325,1.0
C8EH6M,1,7,5.0,1.3854717845455584,1.0
C8EKH9,2,8,5.0,1.1259529552993524,0.9558
C8EKT7,1,7,4.0,1.9638240113763203,1.0
C8EM7Y,4,7,3.25,0.4730995068750718,0.5632
C8EP9I,1,8,4.0,1.9813929507577783,1.0
C8F4DG,2,3,4.0,-0.973570809773115,0.4612
C8F4NU,1,7,4.0,1.611399873155263,1.0
C8F5ED,1,6,5.0,1.7451090210016993,1.0
C8FKS7,1,7,2.0,-1.135969198191385,0.4366
C8FLD6,1,6,3.0,0.7409079895929546,0.8778
C8FVA4,1,8,5.0,,0.0
C8FW6I,1,7,3.0,1.1281521496355325,1.0
C8FY0G,1,7,4.0,1.584448948857971,1.0
C8FZE6,1,7,4.0,1.2317493116393468,1.0
C8G2FE,2,8,4.5,1.3964526143676657,1.0
C8G3VC,1,8,5.0,1.2038652873349336,0.9638
